YEAR,MO,DY,HR,PS,TS,SNODP,WD10M,ALLSKY_SFC_SW_DWN,RH2M,T2MDEW,WS2M,T2M,PRECTOTCORR
2022,7,31,17,100.52,23.55,0.0,267.7,0.01,47.23,13.73,0.61,25.95,0.69
2022,7,31,18,100.53,22.89,0.0,282.8,0.0,49.89,13.79,0.94,25.01,0.01
2022,7,31,19,100.51,22.42,0.0,291.3,0.0,52.54,13.64,1.42,23.94,0.06
2022,7,31,20,100.51,22.11,0.0,299.4,0.0,54.14,13.34,1.94,23.1,0.09
2022,7,31,21,100.49,21.91,0.0,308.4,0.0,57.86,13.82,2.33,22.54,0.12
2022,7,31,22,100.46,21.77,0.0,317.4,0.0,61.84,14.45,2.6,22.14,0.29
2022,7,31,23,100.43,21.67,0.0,325.9,0.0,64.45,14.76,2.73,21.82,0.47
2022,8,1,0,100.41,21.51,0.0,334.0,0.0,65.87,14.79,2.71,21.49,0.99
2022,8,1,1,100.4,21.36,0.0,340.9,0.0,67.04,14.82,2.66,21.2,1.3
2022,8,1,2,100.39,21.21,0.0,346.9,0.0,68.31,14.84,2.61,20.91,2.04
2022,8,1,3,100.39,21.6,0.0,350.6,0.08,68.62,15.0,2.79,20.99,1.94
2022,8,1,4,100.39,22.61,0.0,348.7,0.25,66.85,15.05,3.18,21.46,0.83
2022,8,1,5,100.38,25.07,0.0,339.2,0.44,60.09,14.77,3.2,22.9,0.66
2022,8,1,6,100.36,27.67,0.0,325.9,0.68,46.6,13.39,3.11,25.65,0.32
2022,8,1,7,100.35,29.42,0.0,318.2,1.47,44.06,13.91,2.47,27.22,0.28
2022,8,1,8,100.31,30.92,0.0,311.1,2.06,43.59,14.63,1.94,28.2,0.64
2022,8,1,9,100.29,32.09,0.0,301.9,1.91,41.14,14.63,1.6,29.16,1.43
2022,8,1,10,100.3,31.66,0.0,292.5,1.99,38.88,14.23,1.24,29.69,2.61
2022,8,1,11,100.31,30.41,0.0,277.8,1.83,38.79,14.13,1.16,29.61,3.22
2022,8,1,12,100.31,29.93,0.0,276.6,1.78,40.26,14.53,1.42,29.42,3.4
2022,8,1,13,100.3,29.43,0.0,284.0,1.41,41.88,14.97,1.7,29.23,3.17
2022,8,1,14,100.3,28.45,0.0,290.8,0.99,44.42,15.47,2.02,28.77,2.77
2022,8,1,15,100.31,27.18,0.0,296.9,0.56,48.69,16.1,2.46,27.88,1.6
2022,8,1,16,100.33,25.56,0.0,301.0,0.2,55.11,16.78,2.73,26.51,0.35
2022,8,1,17,100.36,24.01,0.0,302.3,0.01,61.42,16.95,3.08,24.88,0.3
2022,8,1,18,100.38,23.52,0.0,305.1,0.0,63.58,16.71,3.87,24.03,0.3
2022,8,1,19,100.45,23.08,0.0,321.2,0.0,66.32,16.66,3.97,23.3,0.29
2022,8,1,20,100.48,22.87,0.0,333.3,0.0,68.66,16.77,3.66,22.87,0.19
2022,8,1,21,100.45,22.51,0.0,342.5,0.0,72.58,17.16,3.25,22.37,0.19
2022,8,1,22,100.42,22.08,0.0,349.3,0.0,78.33,17.82,2.87,21.79,0.95
2022,8,1,23,100.4,21.71,0.0,350.2,0.0,83.97,18.39,2.64,21.25,1.63
2022,8,2,0,100.4,21.4,0.0,343.0,0.0,88.07,18.64,2.58,20.74,1.66
2022,8,2,1,100.42,21.09,0.0,337.5,0.0,90.17,18.61,2.79,20.3,1.51
2022,8,2,2,100.44,20.83,0.0,339.3,0.0,91.45,18.46,3.1,19.92,1.58
2022,8,2,3,100.49,21.82,0.0,344.4,0.2,88.18,18.39,3.59,20.42,2.53
2022,8,2,4,100.52,23.58,0.0,346.7,0.62,81.53,18.25,3.45,21.54,3.83
2022,8,2,5,100.52,25.65,0.0,342.2,1.17,72.84,17.95,3.27,23.08,4.2
2022,8,2,6,100.52,27.6,0.0,334.5,1.75,64.11,17.5,3.24,24.72,3.6
2022,8,2,7,100.51,29.05,0.0,326.4,2.23,57.82,17.15,3.27,26.09,2.73
2022,8,2,8,100.51,29.99,0.0,322.6,2.46,54.1,17.01,3.32,27.08,2.36
2022,8,2,9,100.51,30.45,0.0,322.3,2.53,51.68,16.86,3.36,27.72,1.64
2022,8,2,10,100.5,30.5,0.0,323.2,2.51,50.11,16.73,3.41,28.12,1.24
2022,8,2,11,100.5,29.96,0.0,327.5,2.08,49.84,16.68,3.57,28.14,0.95
2022,8,2,12,100.52,29.38,0.0,332.1,1.69,50.46,16.73,3.78,27.99,0.72
2022,8,2,13,100.54,28.55,0.0,336.0,1.36,51.37,16.75,3.9,27.7,0.46
2022,8,2,14,100.58,27.65,0.0,340.1,1.11,52.44,16.68,3.91,27.27,0.16
2022,8,2,15,100.63,26.57,0.0,342.3,0.63,53.78,16.54,3.88,26.69,0.03
2022,8,2,16,100.67,25.34,0.0,341.5,0.22,55.83,16.42,3.53,25.92,0.02
2022,8,2,17,100.72,24.16,0.0,337.0,0.01,59.73,16.49,2.95,24.85,0.02
2022,8,2,18,100.77,23.78,0.0,331.0,0.0,61.87,16.51,3.34,24.27,0.01
2022,8,2,19,100.78,23.35,0.0,326.3,0.0,64.79,16.64,3.79,23.63,0.01
2022,8,2,20,100.79,22.89,0.0,323.6,0.0,68.66,16.84,4.11,22.88,0.0
2022,8,2,21,100.79,22.3,0.0,321.1,0.0,73.25,17.07,4.02,22.06,0.0
2022,8,2,22,100.79,21.84,0.0,317.9,0.0,77.72,17.3,3.93,21.33,0.0
2022,8,2,23,100.79,21.46,0.0,313.7,0.0,81.71,17.53,3.91,20.75,0.0
2022,8,3,0,100.78,21.14,0.0,309.0,0.0,84.83,17.65,3.92,20.27,0.0
2022,8,3,1,100.77,20.87,0.0,306.2,0.0,87.28,17.69,4.07,19.86,0.01
2022,8,3,2,100.79,20.69,0.0,305.2,0.0,89.24,17.66,4.29,19.48,0.01
2022,8,3,3,100.81,21.59,0.0,308.0,0.15,85.87,17.42,4.73,19.86,0.0
2022,8,3,4,100.83,23.55,0.0,321.6,0.48,75.55,17.02,5.15,21.52,0.01
2022,8,3,5,100.83,25.53,0.0,329.2,0.89,66.81,16.86,5.22,23.38,0.13
2022,8,3,6,100.83,27.33,0.0,328.0,1.35,59.67,16.57,5.09,24.94,0.14
2022,8,3,7,100.8,28.88,0.0,325.6,1.53,54.54,16.38,4.88,26.25,0.2
2022,8,3,8,100.78,30.1,0.0,324.4,1.75,51.25,16.34,4.58,27.29,0.35
2022,8,3,9,100.76,30.92,0.0,324.0,2.01,48.79,16.31,4.29,28.1,0.46
2022,8,3,10,100.74,31.37,0.0,324.3,2.25,46.69,16.16,4.13,28.72,0.67
2022,8,3,11,100.73,31.42,0.0,324.9,2.15,44.84,15.94,4.06,29.16,0.49
2022,8,3,12,100.72,31.12,0.0,326.3,1.93,43.56,15.72,4.08,29.43,0.42
2022,8,3,13,100.74,30.35,0.0,329.1,1.56,43.21,15.56,4.18,29.37,0.26
2022,8,3,14,100.75,29.03,0.0,332.9,1.14,44.12,15.45,4.32,28.9,0.08
2022,8,3,15,100.78,27.58,0.0,338.0,0.63,46.14,15.46,4.39,28.12,0.01
2022,8,3,16,100.81,26.03,0.0,344.6,0.21,49.66,15.6,4.13,27.02,0.0
2022,8,3,17,100.86,24.53,0.0,351.2,0.01,54.83,15.77,3.59,25.52,0.0
2022,8,3,18,100.92,23.8,0.0,354.1,0.0,58.32,15.74,3.56,24.45,0.0
2022,8,3,19,100.93,23.07,0.0,351.8,0.0,62.07,15.74,3.25,23.4,0.0
2022,8,3,20,100.95,22.5,0.0,348.1,0.0,65.79,15.83,3.07,22.53,0.0
2022,8,3,21,100.95,22.01,0.0,345.6,0.0,69.26,15.98,2.91,21.86,0.0
2022,8,3,22,100.96,21.63,0.0,345.7,0.0,72.28,16.17,2.87,21.35,0.0
2022,8,3,23,100.97,21.29,0.0,346.2,0.0,75.49,16.38,2.85,20.87,0.0
2022,8,4,0,100.98,20.97,0.0,346.2,0.0,79.0,16.62,2.81,20.37,0.0
2022,8,4,1,100.98,20.64,0.0,344.8,0.0,82.62,16.88,2.73,19.89,0.02
2022,8,4,2,100.98,20.43,0.0,342.5,0.0,86.18,17.11,2.7,19.45,0.08
2022,8,4,3,101.0,21.71,0.0,340.4,0.19,84.11,17.29,3.2,20.03,0.18
2022,8,4,4,101.02,23.77,0.0,344.0,0.48,73.69,16.86,3.11,21.74,0.73
2022,8,4,5,101.03,25.67,0.0,343.1,0.73,63.57,16.3,3.22,23.59,1.2
2022,8,4,6,101.03,27.6,0.0,336.5,0.95,57.34,15.93,3.22,24.93,0.95
2022,8,4,7,101.02,29.58,0.0,331.2,1.14,52.17,15.73,2.94,26.31,0.74
2022,8,4,8,100.99,31.14,0.0,327.7,1.41,49.67,16.06,2.47,27.52,0.86
2022,8,4,9,100.96,32.14,0.0,325.3,1.96,47.69,16.28,2.21,28.48,1.11
2022,8,4,10,100.92,32.68,0.0,325.2,2.58,45.31,16.18,2.13,29.24,1.25
2022,8,4,11,100.89,32.61,0.0,327.1,2.49,43.85,16.09,2.1,29.71,1.54
2022,8,4,12,100.86,32.05,0.0,329.7,2.14,43.44,16.1,2.09,29.87,1.48
2022,8,4,13,100.84,31.18,0.0,333.1,1.54,43.72,16.12,2.08,29.8,1.26
2022,8,4,14,100.84,29.36,0.0,336.6,1.13,45.18,16.16,2.05,29.26,0.77
2022,8,4,15,100.86,28.23,0.0,341.0,0.63,47.07,16.25,2.01,28.66,0.17
2022,8,4,16,100.89,26.45,0.0,346.9,0.22,51.62,16.75,1.55,27.62,0.02
2022,8,4,17,100.93,24.73,0.0,356.5,0.0,58.46,17.24,1.16,26.03,0.01
2022,8,4,18,100.97,24.12,0.0,7.2,0.0,61.68,17.28,1.29,25.16,0.0
2022,8,4,19,100.99,23.52,0.0,15.1,0.0,63.68,17.01,1.62,24.34,0.01
2022,8,4,20,101.0,23.06,0.0,19.8,0.0,64.76,16.58,2.09,23.59,0.01
2022,8,4,21,101.01,22.64,0.0,20.9,0.0,67.84,16.61,2.45,22.85,0.01
2022,8,4,22,101.0,22.25,0.0,20.4,0.0,71.44,16.79,2.58,22.19,0.01
2022,8,4,23,100.99,21.89,0.0,18.5,0.0,74.5,16.91,2.54,21.64,0.0
2022,8,5,0,100.97,21.54,0.0,15.5,0.0,77.15,16.97,2.43,21.12,0.0
2022,8,5,1,100.96,21.22,0.0,11.7,0.0,79.37,16.97,2.35,20.67,0.0
2022,8,5,2,100.96,21.02,0.0,8.0,0.0,81.66,17.03,2.31,20.25,0.02
2022,8,5,3,100.97,22.41,0.0,5.4,0.19,79.14,17.13,2.85,20.88,0.09
2022,8,5,4,100.98,24.65,0.0,1.3,0.71,68.61,16.67,2.84,22.73,0.3
2022,8,5,5,100.99,26.56,0.0,355.6,1.31,61.74,16.46,2.98,24.24,0.75
2022,8,5,6,101.0,28.32,0.0,354.5,1.89,57.88,16.41,2.79,25.28,0.55
2022,8,5,7,100.99,29.7,0.0,355.2,2.22,54.89,16.47,2.35,26.23,0.67
2022,8,5,8,100.96,31.41,0.0,357.7,2.3,52.36,16.68,1.81,27.26,0.97
2022,8,5,9,100.93,32.57,0.0,3.3,2.34,50.22,16.85,1.26,28.17,0.88
2022,8,5,10,100.88,33.32,0.0,12.8,2.46,46.39,16.41,0.88,29.05,0.71
2022,8,5,11,100.84,33.32,0.0,25.3,2.04,43.93,16.15,0.65,29.7,0.57
2022,8,5,12,100.79,32.74,0.0,43.1,1.86,42.91,16.03,0.52,29.98,0.36
2022,8,5,13,100.77,31.69,0.0,58.9,1.51,42.79,15.95,0.5,29.95,0.27
2022,8,5,14,100.76,30.35,0.0,62.0,1.09,42.98,15.84,0.57,29.73,0.17
2022,8,5,15,100.76,28.83,0.0,58.5,0.6,44.16,15.81,0.73,29.23,0.06
2022,8,5,16,100.79,26.92,0.0,70.7,0.21,49.26,16.53,0.77,28.16,0.01
2022,8,5,17,100.82,25.27,0.0,92.5,0.0,59.14,17.75,0.78,26.37,0.0
2022,8,5,18,100.85,24.71,0.0,97.4,0.0,62.2,17.75,0.89,25.52,0.0
2022,8,5,19,100.85,24.11,0.0,97.4,0.0,63.97,17.56,0.92,24.85,0.0
2022,8,5,20,100.85,23.57,0.0,91.9,0.0,64.38,17.18,0.94,24.34,0.0
2022,8,5,21,100.85,23.12,0.0,78.6,0.0,65.5,17.09,0.98,23.93,0.0
2022,8,5,22,100.85,22.76,0.0,64.2,0.0,67.05,17.07,1.26,23.53,0.0
2022,8,5,23,100.86,22.48,0.0,56.9,0.0,69.74,17.18,1.75,23.0,0.0
2022,8,6,0,100.85,22.25,0.0,54.7,0.0,73.37,17.43,2.25,22.43,0.01
2022,8,6,1,100.85,22.02,0.0,52.9,0.0,76.46,17.6,2.6,21.92,0.0
2022,8,6,2,100.85,21.84,0.0,51.0,0.0,79.1,17.69,2.81,21.47,0.0
2022,8,6,3,100.87,23.12,0.0,47.9,0.19,76.97,17.78,3.41,22.01,0.0
2022,8,6,4,100.89,25.22,0.0,48.1,0.72,67.87,17.24,3.41,23.51,0.01
2022,8,6,5,100.9,27.42,0.0,45.8,1.31,57.55,16.48,3.42,25.46,0.02
2022,8,6,6,100.89,29.23,0.0,40.1,1.9,53.48,16.43,3.22,26.64,0.04
2022,8,6,7,100.87,30.81,0.0,40.9,2.33,51.1,16.65,2.93,27.69,0.11
2022,8,6,8,100.84,32.14,0.0,46.5,2.61,48.47,16.73,2.69,28.68,0.28
2022,8,6,9,100.81,33.19,0.0,54.0,2.91,45.67,16.68,2.5,29.66,0.51
2022,8,6,10,100.77,33.86,0.0,62.0,2.91,43.15,16.54,2.38,30.48,0.4
2022,8,6,11,100.74,33.92,0.0,68.3,2.51,41.51,16.41,2.33,31.02,0.46
2022,8,6,12,100.72,33.42,0.0,70.6,2.02,40.88,16.37,2.3,31.24,0.37
2022,8,6,13,100.69,32.53,0.0,69.0,1.66,40.91,16.38,2.34,31.24,0.36
2022,8,6,14,100.7,31.29,0.0,64.7,1.07,41.78,16.47,2.45,30.99,0.24
2022,8,6,15,100.71,29.66,0.0,60.6,0.59,43.68,16.59,2.61,30.36,0.05
2022,8,6,16,100.72,27.69,0.0,59.2,0.2,48.68,17.18,2.12,29.11,0.01
2022,8,6,17,100.74,26.16,0.0,59.8,0.0,54.96,17.65,1.99,27.51,0.01
2022,8,6,18,100.76,25.8,0.0,66.0,0.0,56.96,17.67,2.45,26.93,0.06
2022,8,6,19,100.78,25.34,0.0,75.8,0.0,59.6,17.8,2.83,26.31,0.0
2022,8,6,20,100.79,24.9,0.0,82.4,0.0,63.13,18.1,3.03,25.64,0.0
2022,8,6,21,100.81,24.29,0.0,81.0,0.0,67.58,18.47,2.7,24.88,0.0
2022,8,6,22,100.82,23.76,0.0,69.5,0.0,70.57,18.57,2.38,24.27,0.0
2022,8,6,23,100.82,23.35,0.0,55.1,0.0,72.05,18.43,2.48,23.79,0.0
2022,8,7,0,100.83,23.03,0.0,44.5,0.0,73.28,18.24,2.84,23.31,0.0
2022,8,7,1,100.85,22.75,0.0,38.6,0.0,74.81,18.07,3.16,22.78,0.0
2022,8,7,2,100.86,22.53,0.0,35.3,0.0,76.43,17.89,3.39,22.24,0.0
2022,8,7,3,100.87,23.66,0.0,33.7,0.19,73.86,17.7,4.07,22.61,0.0
2022,8,7,4,100.89,25.53,0.0,28.9,0.7,67.82,17.45,3.92,23.75,0.0
2022,8,7,5,100.91,28.19,0.0,37.6,1.35,53.16,16.22,4.08,26.54,0.01
2022,8,7,6,100.93,30.41,0.0,45.4,1.92,43.51,15.25,4.2,28.92,0.02
2022,8,7,7,100.93,32.13,0.0,48.0,2.42,39.42,14.89,3.99,30.26,0.03
2022,8,7,8,100.9,33.47,0.0,51.9,2.77,36.07,14.43,3.8,31.31,0.07
2022,8,7,9,100.88,34.47,0.0,56.2,2.97,33.46,14.02,3.58,32.18,0.04
2022,8,7,10,100.86,35.07,0.0,60.0,2.94,31.66,13.74,3.36,32.84,0.0
2022,8,7,11,100.84,35.2,0.0,63.4,2.54,30.54,13.52,3.12,33.24,0.0
2022,8,7,12,100.82,34.83,0.0,65.2,2.26,30.0,13.36,2.86,33.39,0.0
2022,8,7,13,100.81,33.98,0.0,64.6,1.83,29.91,13.27,2.64,33.31,0.0
2022,8,7,14,100.82,32.64,0.0,61.4,1.23,30.54,13.26,2.49,32.94,0.0
2022,8,7,15,100.83,30.81,0.0,57.1,0.7,32.28,13.47,2.34,32.2,0.0
2022,8,7,16,100.85,27.92,0.0,55.7,0.24,41.35,15.5,1.6,30.09,0.01
2022,8,7,17,100.9,25.99,0.0,54.9,0.0,45.97,15.38,1.88,28.11,0.01
2022,8,7,18,100.95,25.55,0.0,56.9,0.0,47.83,15.29,2.24,27.36,0.01
2022,8,7,19,100.99,25.13,0.0,61.9,0.0,49.98,15.35,2.58,26.68,0.01
2022,8,7,20,101.02,24.65,0.0,67.7,0.0,52.26,15.42,2.82,25.99,0.0
2022,8,7,21,101.05,24.17,0.0,70.1,0.0,54.82,15.49,2.94,25.25,0.0
2022,8,7,22,101.07,23.62,0.0,66.9,0.0,58.06,15.61,3.04,24.4,0.0
2022,8,7,23,101.09,23.22,0.0,59.8,0.0,62.08,15.84,3.23,23.57,0.0
2022,8,8,0,101.12,22.89,0.0,52.9,0.0,65.36,16.01,3.49,22.9,0.0
2022,8,8,1,101.15,22.6,0.0,47.5,0.0,67.09,15.91,3.67,22.4,0.0
2022,8,8,2,101.18,22.37,0.0,42.3,0.0,67.77,15.71,3.77,22.02,0.0
2022,8,8,3,101.21,23.54,0.0,37.0,0.18,64.86,15.6,4.36,22.6,0.0
2022,8,8,4,101.24,25.46,0.0,29.4,0.72,59.26,15.49,4.28,23.95,0.0
2022,8,8,5,101.26,27.94,0.0,30.6,1.35,48.49,14.8,4.33,26.54,0.0
2022,8,8,6,101.26,30.24,0.0,35.7,1.94,40.86,14.27,4.39,28.96,0.0
2022,8,8,7,101.24,32.22,0.0,35.0,2.41,37.51,14.34,4.08,30.51,0.0
2022,8,8,8,101.21,33.75,0.0,38.3,2.56,35.37,14.48,3.8,31.71,0.03
2022,8,8,9,101.17,34.83,0.0,44.7,2.99,33.71,14.52,3.42,32.57,0.05
2022,8,8,10,101.14,35.49,0.0,52.8,2.93,32.03,14.3,3.0,33.23,0.03
2022,8,8,11,101.12,35.65,0.0,61.1,2.69,30.26,13.82,2.63,33.69,0.03
2022,8,8,12,101.11,35.28,0.0,67.2,2.34,28.75,13.23,2.35,33.9,0.01
2022,8,8,13,101.11,34.39,0.0,68.5,1.89,27.9,12.74,2.17,33.88,0.0
2022,8,8,14,101.11,32.98,0.0,64.6,1.34,28.0,12.5,2.08,33.54,0.0
2022,8,8,15,101.11,31.06,0.0,58.3,0.76,29.78,12.75,1.93,32.76,0.0
2022,8,8,16,101.12,27.86,0.0,51.9,0.24,40.42,15.37,1.35,30.33,0.0
2022,8,8,17,101.14,25.78,0.0,47.8,0.0,43.51,14.64,1.82,28.24,0.0
2022,8,8,18,101.17,25.35,0.0,49.4,0.0,44.97,14.31,2.43,27.33,0.0
2022,8,8,19,101.18,25.02,0.0,56.1,0.0,45.57,13.95,3.23,26.7,0.0
2022,8,8,20,101.21,24.71,0.0,61.8,0.0,47.08,13.86,4.04,26.05,0.0
2022,8,8,21,101.23,24.39,0.0,64.2,0.0,50.68,14.29,4.58,25.3,0.0
2022,8,8,22,101.24,23.89,0.0,64.3,0.0,55.01,14.83,4.74,24.51,2.61
2022,8,8,23,101.24,23.31,0.0,62.4,0.0,59.6,15.31,4.69,23.67,2.62
2022,8,9,0,101.23,22.88,0.0,58.6,0.0,63.41,15.64,4.53,22.99,2.62
2022,8,9,1,101.22,22.51,0.0,52.0,0.0,67.3,15.98,4.34,22.36,0.01
2022,8,9,2,101.23,22.26,0.0,45.1,0.0,70.97,16.3,4.26,21.82,0.0
2022,8,9,3,101.25,23.29,0.0,39.9,0.15,70.4,16.6,4.75,22.25,0.0
2022,8,9,4,101.26,25.34,0.0,35.7,0.64,64.5,16.67,5.07,23.77,0.0
2022,8,9,5,101.26,27.74,0.0,34.0,1.21,54.09,16.1,5.15,26.1,0.0
2022,8,9,6,101.26,30.04,0.0,36.4,1.82,44.21,15.09,5.28,28.46,0.0
2022,8,9,7,101.24,32.03,0.0,38.1,2.38,38.13,14.57,5.1,30.48,0.0
2022,8,9,8,101.19,33.58,0.0,40.8,2.52,35.04,14.53,4.93,31.94,0.06
2022,8,9,9,101.13,34.66,0.0,44.7,2.57,33.23,14.58,4.7,32.94,0.01
2022,8,9,10,101.09,35.3,0.0,49.2,2.81,32.14,14.61,4.26,33.56,0.18
2022,8,9,11,101.05,35.49,0.0,53.8,2.56,31.27,14.51,3.78,33.94,0.62
2022,8,9,12,101.01,35.03,0.0,57.0,2.04,30.78,14.33,3.32,34.01,4.85
2022,8,9,13,100.98,33.93,0.0,57.8,1.51,30.8,14.17,2.96,33.78,4.28
2022,8,9,14,100.97,32.44,0.0,54.1,1.01,31.68,14.15,2.69,33.26,1.74
2022,8,9,15,100.96,30.49,0.0,47.6,0.53,35.27,14.9,2.3,32.24,3.88
2022,8,9,16,100.98,27.76,0.0,39.9,0.16,44.95,16.66,1.93,29.95,1.6
2022,8,9,17,101.02,26.27,0.0,34.6,0.0,47.86,16.21,2.75,28.31,1.96
2022,8,9,18,101.05,26.15,0.0,32.2,0.0,48.38,15.92,4.06,27.8,0.0
2022,8,9,19,101.07,25.93,0.0,28.5,0.0,51.14,16.21,5.41,27.14,0.0
2022,8,9,20,101.12,25.34,0.0,26.8,0.0,57.25,16.91,5.94,26.01,0.0
2022,8,9,21,101.13,24.66,0.0,29.7,0.0,61.79,17.07,5.77,24.91,0.04
2022,8,9,22,101.13,23.96,0.0,29.7,0.0,64.85,16.79,5.63,23.84,0.14
2022,8,9,23,101.15,23.3,0.0,26.5,0.0,67.14,16.41,5.54,22.86,0.28
2022,8,10,0,101.16,22.74,0.0,20.3,0.0,69.0,15.99,5.59,21.97,0.32
2022,8,10,1,101.15,22.22,0.0,11.7,0.0,71.1,15.69,5.71,21.16,0.59
2022,8,10,2,101.16,21.77,0.0,3.7,0.0,73.35,15.46,6.0,20.42,0.6
2022,8,10,3,101.16,22.03,0.0,1.0,0.12,73.24,15.26,6.47,20.22,0.75
2022,8,10,4,101.16,23.39,0.0,4.7,0.47,69.0,15.33,6.87,21.25,0.4
2022,8,10,5,101.14,25.3,0.0,7.1,0.93,63.17,15.67,7.02,23.07,0.36
2022,8,10,6,101.11,27.3,0.0,8.7,1.42,57.01,15.99,7.07,25.1,0.13
2022,8,10,7,101.07,28.96,0.0,10.3,1.93,51.56,16.14,6.89,26.97,0.05
2022,8,10,8,101.03,30.23,0.0,12.1,2.4,47.22,16.22,6.55,28.56,0.11
2022,8,10,9,100.99,30.94,0.0,13.7,2.66,44.76,16.32,6.29,29.6,0.2
2022,8,10,10,100.96,31.21,0.0,15.9,2.61,43.92,16.5,6.19,30.13,0.32
2022,8,10,11,100.94,30.81,0.0,18.5,2.42,44.32,16.69,6.09,30.19,0.6
2022,8,10,12,100.93,30.22,0.0,18.7,2.04,45.51,16.93,6.03,29.99,1.13
2022,8,10,13,100.94,29.29,0.0,17.4,1.56,47.45,17.13,6.27,29.48,1.98
2022,8,10,14,100.96,28.01,0.0,16.1,1.0,50.45,17.27,6.65,28.55,3.27
2022,8,10,15,100.98,26.73,0.0,14.9,0.5,54.26,17.34,6.75,27.4,3.52
2022,8,10,16,101.0,25.61,0.0,13.3,0.14,57.73,17.29,6.56,26.28,3.75
2022,8,10,17,101.02,24.76,0.0,10.9,0.0,60.81,17.16,6.53,25.27,3.02
2022,8,10,18,101.04,24.1,0.0,8.9,0.0,63.58,17.02,6.6,24.36,12.82
2022,8,10,19,101.04,23.4,0.0,6.1,0.0,67.05,16.93,6.68,23.38,19.07
2022,8,10,20,101.03,22.76,0.0,3.2,0.0,70.71,16.89,6.72,22.46,23.97
2022,8,10,21,101.01,22.18,0.0,1.3,0.0,74.7,16.97,6.61,21.64,22.23
2022,8,10,22,100.98,21.75,0.0,0.3,0.0,78.76,17.14,6.44,20.96,11.29
2022,8,10,23,100.94,21.46,0.0,359.4,0.0,81.85,17.3,6.31,20.5,2.48
2022,8,11,0,100.9,21.33,0.0,358.7,0.0,83.97,17.43,6.18,20.21,0.23
2022,8,11,1,100.87,21.3,0.0,357.1,0.0,85.27,17.51,6.12,20.06,0.07
2022,8,11,2,100.83,21.26,0.0,357.6,0.0,85.7,17.59,6.16,20.05,0.06
2022,8,11,3,100.82,21.63,0.0,357.7,0.08,85.03,17.7,6.29,20.29,0.1
2022,8,11,4,100.82,22.63,0.0,359.3,0.32,80.98,17.77,6.51,21.16,0.13
2022,8,11,5,100.82,24.17,0.0,1.9,0.62,74.43,17.91,6.56,22.67,0.44
2022,8,11,6,100.82,26.16,0.0,4.8,0.95,65.78,17.93,6.45,24.76,4.08
2022,8,11,7,100.8,27.77,0.0,7.9,1.12,57.88,17.68,6.24,26.65,8.52
2022,8,11,8,100.78,28.45,0.0,9.2,1.25,53.11,17.38,5.84,27.79,9.14
2022,8,11,9,100.77,28.51,0.0,9.4,1.32,51.69,17.3,5.5,28.17,6.3
2022,8,11,10,100.77,28.42,0.0,11.1,1.65,51.47,17.31,5.21,28.27,5.11
2022,8,11,11,100.78,28.18,0.0,14.9,1.33,51.83,17.37,4.89,28.22,6.21
2022,8,11,12,100.78,27.92,0.0,18.9,1.31,52.58,17.49,4.56,28.1,7.6
2022,8,11,13,100.79,27.51,0.0,20.7,1.19,53.66,17.62,4.23,27.9,8.0
2022,8,11,14,100.79,26.93,0.0,19.4,0.8,55.23,17.77,3.92,27.57,5.98
2022,8,11,15,100.81,26.07,0.0,14.2,0.4,57.84,18.02,3.52,27.05,2.63
2022,8,11,16,100.82,24.83,0.0,6.2,0.11,63.11,18.45,3.14,26.01,0.79
2022,8,11,17,100.85,24.1,0.0,2.5,0.0,66.34,18.44,3.55,25.16,0.49
2022,8,11,18,100.87,23.85,0.0,359.3,0.0,67.65,18.27,4.07,24.66,0.4
2022,8,11,19,100.87,23.44,0.0,357.0,0.0,69.42,18.07,4.53,24.01,0.43
2022,8,11,20,100.87,23.01,0.0,356.2,0.0,72.32,18.02,4.76,23.28,0.36
2022,8,11,21,100.87,22.48,0.0,351.2,0.0,77.0,18.2,4.68,22.41,0.31
2022,8,11,22,100.85,22.1,0.0,346.7,0.0,81.35,18.42,4.66,21.73,0.41
2022,8,11,23,100.84,21.81,0.0,343.6,0.0,85.02,18.65,4.69,21.24,1.07
2022,8,12,0,100.84,21.69,0.0,342.0,0.0,87.93,18.86,4.74,20.92,1.12
2022,8,12,1,100.83,21.52,0.0,341.1,0.0,89.8,19.02,4.67,20.73,1.48
2022,8,12,2,100.83,21.4,0.0,342.6,0.0,90.83,19.04,4.54,20.57,1.64
2022,8,12,3,100.84,21.63,0.0,345.4,0.1,90.42,19.02,4.4,20.62,0.94
2022,8,12,4,100.85,22.64,0.0,356.0,0.48,85.41,18.83,4.17,21.36,0.26
2022,8,12,5,100.86,24.5,0.0,19.7,0.97,74.73,18.28,3.87,22.99,0.54
2022,8,12,6,100.86,26.66,0.0,30.4,1.55,64.61,17.72,3.41,24.82,1.48
2022,8,12,7,100.84,28.78,0.0,31.1,1.92,58.25,17.55,2.92,26.4,3.0
2022,8,12,8,100.81,30.51,0.0,30.0,1.73,54.42,17.66,2.58,27.69,6.58
2022,8,12,9,100.79,31.54,0.0,28.2,2.15,52.28,17.89,2.42,28.63,9.13
2022,8,12,10,100.77,31.9,0.0,26.0,2.22,50.48,17.95,2.35,29.3,11.94
2022,8,12,11,100.75,31.69,0.0,23.7,2.23,49.52,17.95,2.32,29.62,11.95
2022,8,12,12,100.73,31.19,0.0,21.1,1.64,49.23,17.96,2.27,29.73,11.23
